id,title,date,url,summary,section,source_url,first_seen_at,last_seen_at
3e2e5540b9953d09,2025—2026学年第二学期证据科学研究院博士研究生预答辩安排（第一批）,2026-06-25,https://zjkxyjy.cupl.edu.cn/info/2639/52892.htm,,首页通知公告,https://zjkxyjy.cupl.edu.cn/zh/index/notice.htm,2026-06-27T01:07:48+00:00,2026-06-27T01:17:24+00:00
7c9878397d12eefe,科技赋能司法，创新守护正义——证据科学教育部重点实验室2026年科技周公众开放日纪实,2026-06-15,https://zjkxyjy.cupl.edu.cn/info/2548/52852.htm,,首页新闻资讯,https://zjkxyjy.cupl.edu.cn/zh/index/news.htm,2026-06-27T01:07:49+00:00,2026-06-27T01:17:24+00:00
457ccc4140f95950,证据科学教育部重点实验室2026年度开放课题项目评审结果公告,2026-06-11,https://zjkxyjy.cupl.edu.cn/info/2639/52822.htm,,首页通知公告,https://zjkxyjy.cupl.edu.cn/zh/index/notice.htm,2026-06-27T01:07:48+00:00,2026-06-27T01:17:24+00:00
f542ef0945b42e34,关于公布2026年证据科学教育部重点实验室开放课题结项情况的通知,2026-06-11,https://zjkxyjy.cupl.edu.cn/info/2639/52812.htm,,首页通知公告,https://zjkxyjy.cupl.edu.cn/zh/index/notice.htm,2026-06-27T01:07:48+00:00,2026-06-27T01:17:24+00:00
fb66bb4563a7d2f3,证据科学研究院关于2026年上半年博士学位论文预答辩时间安排的通知,2026-06-08,https://zjkxyjy.cupl.edu.cn/info/2639/52762.htm,,首页通知公告,https://zjkxyjy.cupl.edu.cn/zh/index/notice.htm,2026-06-27T01:07:48+00:00,2026-06-27T01:17:24+00:00
208fb264dbcfd41c,结业日：法鉴精英百人登科 黄埔一期奔赴山海 | 中国政法大学技术辩护精英律师高级研修班,2026-05-26,https://zjkxyjy.cupl.edu.cn/info/2548/52682.htm,,首页新闻资讯,https://zjkxyjy.cupl.edu.cn/zh/index/news.htm,2026-06-27T01:07:49+00:00,2026-06-27T01:17:24+00:00
eb4c17e179731a4c,中国政法大学法庭科学博物馆“专家口述历史”：侯一平教授访谈录,2026-05-26,https://zjkxyjy.cupl.edu.cn/info/2548/52712.htm,,首页新闻资讯,https://zjkxyjy.cupl.edu.cn/zh/index/news.htm,2026-06-27T01:07:49+00:00,2026-06-27T01:17:24+00:00
f037fddeb4509ce4,开班第四日：名师领学 持续精进 | 中国政法大学技术辩护精英律师高级研修班,2026-05-25,https://zjkxyjy.cupl.edu.cn/info/2548/52692.htm,,首页新闻资讯,https://zjkxyjy.cupl.edu.cn/zh/index/news.htm,2026-06-27T01:07:49+00:00,2026-06-27T01:17:24+00:00
598ae7e4fe4a2bb9,开班第三日：电子数据破局 法庭科学寻根！中国政法大学首届技术辩护精英律师高级研修班,2026-05-25,https://zjkxyjy.cupl.edu.cn/info/2548/52652.htm,,首页新闻资讯,https://zjkxyjy.cupl.edu.cn/zh/index/news.htm,2026-06-27T01:07:49+00:00,2026-06-27T01:17:24+00:00
685c787b7cbf9bef,廿载证据科学路 共谱法治中国篇——中国政法大学证据科学研究院成立20周年暨中国证据科学自主知识体系建设研讨会成功举办,2026-05-25,https://zjkxyjy.cupl.edu.cn/info/2548/52702.htm,,首页新闻资讯,https://zjkxyjy.cupl.edu.cn/zh/index/news.htm,2026-06-27T01:07:49+00:00,2026-06-27T01:17:24+00:00
482c22bccacbefa4,证据科学教育部重点实验室（中国政法大学）与北京律数科技有限公司创新发展座谈会成功举办,2026-05-24,https://zjkxyjy.cupl.edu.cn/info/2548/52642.htm,,首页新闻资讯,https://zjkxyjy.cupl.edu.cn/zh/index/news.htm,2026-06-27T01:07:49+00:00,2026-06-27T01:17:24+00:00
1cb726783c49a3f5,开班第二日：法医刘良领衔 全天高能精彩爆棚！中国政法大学技术辩护精英律师高级研修班,2026-05-23,https://zjkxyjy.cupl.edu.cn/info/2548/52612.htm,,首页新闻资讯,https://zjkxyjy.cupl.edu.cn/zh/index/news.htm,2026-06-27T01:07:49+00:00,2026-06-27T01:17:24+00:00
